ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimeintoID,TIEMPO_RESOLUCION
127,Rotura,2024-01-03T00:00:00Z,Abierta,762-87-6031,12391,179
127,Rotura,2024-01-03T00:00:00Z,Abierta,762-87-6031,13550,179
128,Rotura,2024-02-21T00:00:00Z,Abierta,291-81-9863,89,277
129,Rotura,2024-07-06T00:00:00Z,Abierta,060-83-4978,319,210
129,Rotura,2024-07-06T00:00:00Z,Abierta,060-83-4978,5790,210
129,Rotura,2024-07-06T00:00:00Z,Abierta,088-72-6336,319,210
129,Rotura,2024-07-06T00:00:00Z,Abierta,088-72-6336,5790,210
129,Rotura,2024-07-06T00:00:00Z,Abierta,805-52-9768,319,210
129,Rotura,2024-07-06T00:00:00Z,Abierta,805-52-9768,5790,210
130,Mal_funcionamiento,2023-12-03T00:00:00Z,Abierta,103-58-3873,234,343
130,Mal_funcionamiento,2023-12-03T00:00:00Z,Abierta,103-58-3873,4043,343
130,Mal_funcionamiento,2023-12-03T00:00:00Z,Abierta,788-66-1589,234,343
130,Mal_funcionamiento,2023-12-03T00:00:00Z,Abierta,788-66-1589,4043,343
130,Mal_funcionamiento,2023-12-03T00:00:00Z,Abierta,559-53-7633,234,343
130,Mal_funcionamiento,2023-12-03T00:00:00Z,Abierta,559-53-7633,4043,343
131,Vandalismo,2024-06-30T00:00:00Z,Cerrada,426-59-0592,10776,258
131,Vandalismo,2024-06-30T00:00:00Z,Cerrada,426-59-0592,12743,258
131,Vandalismo,2024-06-30T00:00:00Z,Cerrada,132-74-6029,10776,258
131,Vandalismo,2024-06-30T00:00:00Z,Cerrada,132-74-6029,12743,258
131,Vandalismo,2024-06-30T00:00:00Z,Cerrada,008-44-5781,10776,258
131,Vandalismo,2024-06-30T00:00:00Z,Cerrada,008-44-5781,12743,258
132,Rotura,2024-03-09T00:00:00Z,Cerrada,342-05-0813,6748,2
133,Vandalismo,2024-04-14T00:00:00Z,Abierta,744-40-7622,9083,354
134,Vandalismo,2024-04-12T00:00:00Z,Abierta,768-48-1875,8942,171
135,Vandalismo,2024-06-24T00:00:00Z,Cerrada,907-91-3349,12962,164
136,Mal_funcionamiento,2024-04-17T00:00:00Z,Abierta,857-73-1221,13527,339
136,Mal_funcionamiento,2024-04-17T00:00:00Z,Abierta,854-06-8449,13527,339
136,Mal_funcionamiento,2024-04-17T00:00:00Z,Abierta,114-82-0887,13527,339
137,Desgaste,2024-08-24T00:00:00Z,Cerrada,498-20-3589,9104,276
137,Desgaste,2024-08-24T00:00:00Z,Cerrada,498-20-3589,12773,276
137,Desgaste,2024-08-24T00:00:00Z,Cerrada,750-10-2047,9104,276
137,Desgaste,2024-08-24T00:00:00Z,Cerrada,750-10-2047,12773,276
137,Desgaste,2024-08-24T00:00:00Z,Cerrada,226-27-5299,9104,276
137,Desgaste,2024-08-24T00:00:00Z,Cerrada,226-27-5299,12773,276
138,Desgaste,2024-01-19T00:00:00Z,Cerrada,516-01-8072,4286,325
138,Desgaste,2024-01-19T00:00:00Z,Cerrada,516-01-8072,10327,325
138,Desgaste,2024-01-19T00:00:00Z,Cerrada,207-84-0141,4286,325
138,Desgaste,2024-01-19T00:00:00Z,Cerrada,207-84-0141,10327,325
138,Desgaste,2024-01-19T00:00:00Z,Cerrada,178-68-4628,4286,325
138,Desgaste,2024-01-19T00:00:00Z,Cerrada,178-68-4628,10327,325
139,Mal_funcionamiento,2024-08-14T00:00:00Z,Cerrada,713-15-5817,11886,61
139,Mal_funcionamiento,2024-08-14T00:00:00Z,Cerrada,445-92-8881,11886,61
139,Mal_funcionamiento,2024-08-14T00:00:00Z,Cerrada,982-34-7661,11886,61
140,Rotura,2023-11-12T00:00:00Z,Abierta,590-05-0409,3672,81
140,Rotura,2023-11-12T00:00:00Z,Abierta,141-94-3256,3672,81
140,Rotura,2023-11-12T00:00:00Z,Abierta,897-31-3331,3672,81
141,Rotura,2023-12-01T00:00:00Z,Cerrada,433-06-8898,7470,168
141,Rotura,2023-12-01T00:00:00Z,Cerrada,999-56-0502,7470,168
141,Rotura,2023-12-01T00:00:00Z,Cerrada,235-22-0229,7470,168
142,Rotura,2024-08-27T00:00:00Z,Abierta,800-63-9797,3999,224
142,Rotura,2024-08-27T00:00:00Z,Abierta,786-16-3738,3999,224
142,Rotura,2024-08-27T00:00:00Z,Abierta,179-73-2227,3999,224
143,Vandalismo,2024-04-14T00:00:00Z,Abierta,993-26-8588,10556,169
143,Vandalismo,2024-04-14T00:00:00Z,Abierta,021-72-0249,10556,169
144,Vandalismo,2024-02-14T00:00:00Z,Cerrada,197-54-6424,14212,29
144,Vandalismo,2024-02-14T00:00:00Z,Cerrada,807-82-9494,14212,29
145,Mal_funcionamiento,2023-12-14T00:00:00Z,Cerrada,374-61-4080,12665,17
146,Vandalismo,2024-02-04T00:00:00Z,Abierta,852-76-3607,3462,280
146,Vandalismo,2024-02-04T00:00:00Z,Abierta,561-26-7740,3462,280
146,Vandalismo,2024-02-04T00:00:00Z,Abierta,374-49-6742,3462,280
147,Rotura,2024-05-24T00:00:00Z,Cerrada,743-88-8084,2218,53
147,Rotura,2024-05-24T00:00:00Z,Cerrada,743-88-8084,13692,53
147,Rotura,2024-05-24T00:00:00Z,Cerrada,925-12-3302,2218,53
147,Rotura,2024-05-24T00:00:00Z,Cerrada,925-12-3302,13692,53
147,Rotura,2024-05-24T00:00:00Z,Cerrada,742-25-8929,2218,53
147,Rotura,2024-05-24T00:00:00Z,Cerrada,742-25-8929,13692,53
148,Rotura,2024-03-07T00:00:00Z,Abierta,210-74-6960,5072,335
148,Rotura,2024-03-07T00:00:00Z,Abierta,210-74-6960,8621,335
148,Rotura,2024-03-07T00:00:00Z,Abierta,304-23-9582,5072,335
148,Rotura,2024-03-07T00:00:00Z,Abierta,304-23-9582,8621,335
148,Rotura,2024-03-07T00:00:00Z,Abierta,354-41-2235,5072,335
148,Rotura,2024-03-07T00:00:00Z,Abierta,354-41-2235,8621,335
149,Desgaste,2024-07-21T00:00:00Z,Cerrada,309-48-5557,3627,259
149,Desgaste,2024-07-21T00:00:00Z,Cerrada,309-48-5557,10050,259
149,Desgaste,2024-07-21T00:00:00Z,Cerrada,191-66-6006,3627,259
149,Desgaste,2024-07-21T00:00:00Z,Cerrada,191-66-6006,10050,259
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,442-73-6240,1348,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,442-73-6240,4293,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,442-73-6240,11069,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,428-15-6327,1348,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,428-15-6327,4293,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,428-15-6327,11069,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,703-36-0172,1348,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,703-36-0172,4293,21
150,Desgaste,2024-02-07T00:00:00Z,Cerrada,703-36-0172,11069,21
151,Mal_funcionamiento,2024-02-27T00:00:00Z,Cerrada,933-52-0348,13944,195
152,Vandalismo,2024-04-24T00:00:00Z,Cerrada,799-14-3002,2198,261
152,Vandalismo,2024-04-24T00:00:00Z,Cerrada,799-14-3002,11261,261
153,Rotura,2024-01-03T00:00:00Z,Abierta,395-25-3102,13983,281
154,Rotura,2024-06-05T00:00:00Z,Cerrada,865-72-4713,11768,76
155,Vandalismo,2023-12-27T00:00:00Z,Abierta,610-07-8246,714,63
155,Vandalismo,2023-12-27T00:00:00Z,Abierta,739-38-2948,714,63
156,Vandalismo,2023-12-07T00:00:00Z,Cerrada,406-08-6881,6323,68
156,Vandalismo,2023-12-07T00:00:00Z,Cerrada,406-08-6881,14304,68
156,Vandalismo,2023-12-07T00:00:00Z,Cerrada,522-29-8564,6323,68
156,Vandalismo,2023-12-07T00:00:00Z,Cerrada,522-29-8564,14304,68
156,Vandalismo,2023-12-07T00:00:00Z,Cerrada,419-82-9150,6323,68
156,Vandalismo,2023-12-07T00:00:00Z,Cerrada,419-82-9150,14304,68
157,Rotura,2023-11-27T00:00:00Z,Abierta,265-48-2957,60,152
157,Rotura,2023-11-27T00:00:00Z,Abierta,265-48-2957,1615,152
157,Rotura,2023-11-27T00:00:00Z,Abierta,872-67-3391,60,152
157,Rotura,2023-11-27T00:00:00Z,Abierta,872-67-3391,1615,152
158,Rotura,2024-02-19T00:00:00Z,Cerrada,032-32-5015,2348,65
158,Rotura,2024-02-19T00:00:00Z,Cerrada,032-32-5015,14207,65
159,Rotura,2023-12-12T00:00:00Z,Abierta,205-00-9933,17,96
159,Rotura,2023-12-12T00:00:00Z,Abierta,138-25-4182,17,96
160,Desgaste,2024-02-15T00:00:00Z,Abierta,777-79-8430,14613,195
160,Desgaste,2024-02-15T00:00:00Z,Abierta,383-80-7670,14613,195
161,Vandalismo,2024-01-17T00:00:00Z,Abierta,198-65-0810,11633,296
161,Vandalismo,2024-01-17T00:00:00Z,Abierta,580-02-1574,11633,296
161,Vandalismo,2024-01-17T00:00:00Z,Abierta,470-22-3012,11633,296
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,067-58-2956,1912,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,067-58-2956,12659,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,067-58-2956,13067,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,171-54-0923,1912,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,171-54-0923,12659,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,171-54-0923,13067,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,945-91-5104,1912,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,945-91-5104,12659,133
162,Desgaste,2024-07-03T00:00:00Z,Cerrada,945-91-5104,13067,133
163,Rotura,2024-07-30T00:00:00Z,Abierta,872-99-7259,8033,68
163,Rotura,2024-07-30T00:00:00Z,Abierta,872-99-7259,14540,68
163,Rotura,2024-07-30T00:00:00Z,Abierta,665-47-8041,8033,68
163,Rotura,2024-07-30T00:00:00Z,Abierta,665-47-8041,14540,68
164,Rotura,2023-11-19T00:00:00Z,Abierta,068-68-2427,3659,241
164,Rotura,2023-11-19T00:00:00Z,Abierta,068-68-2427,9379,241
164,Rotura,2023-11-19T00:00:00Z,Abierta,696-63-7680,3659,241
164,Rotura,2023-11-19T00:00:00Z,Abierta,696-63-7680,9379,241
165,Rotura,2024-05-18T00:00:00Z,Cerrada,549-28-7148,3203,345
165,Rotura,2024-05-18T00:00:00Z,Cerrada,715-12-8995,3203,345
165,Rotura,2024-05-18T00:00:00Z,Cerrada,548-46-9753,3203,345
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,760-99-8105,1821,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,760-99-8105,8955,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,760-99-8105,10302,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,714-47-8610,1821,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,714-47-8610,8955,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,714-47-8610,10302,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,135-40-0780,1821,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,135-40-0780,8955,146
166,Mal_funcionamiento,2024-10-04T00:00:00Z,Abierta,135-40-0780,10302,146
167,Rotura,2023-11-30T00:00:00Z,Cerrada,303-99-0679,9101,209
168,Vandalismo,2024-02-12T00:00:00Z,Abierta,094-28-9871,5716,80
169,Desgaste,2024-07-11T00:00:00Z,Cerrada,391-82-5472,7839,212
169,Desgaste,2024-07-11T00:00:00Z,Cerrada,391-82-5472,10091,212
169,Desgaste,2024-07-11T00:00:00Z,Cerrada,913-45-8490,7839,212
169,Desgaste,2024-07-11T00:00:00Z,Cerrada,913-45-8490,10091,212
169,Desgaste,2024-07-11T00:00:00Z,Cerrada,003-70-2209,7839,212
169,Desgaste,2024-07-11T00:00:00Z,Cerrada,003-70-2209,10091,212
170,Desgaste,2023-11-19T00:00:00Z,Abierta,213-99-9087,12457,336
170,Desgaste,2023-11-19T00:00:00Z,Abierta,179-49-4838,12457,336
171,Rotura,2023-11-06T00:00:00Z,Abierta,562-33-7001,12488,197
171,Rotura,2023-11-06T00:00:00Z,Abierta,311-30-4865,12488,197
172,Vandalismo,2024-09-20T00:00:00Z,Cerrada,186-54-3558,6870,293
172,Vandalismo,2024-09-20T00:00:00Z,Cerrada,128-84-7974,6870,293
173,Desgaste,2024-07-09T00:00:00Z,Abierta,002-53-4615,13396,202
173,Desgaste,2024-07-09T00:00:00Z,Abierta,244-04-0014,13396,202
174,Vandalismo,2023-12-23T00:00:00Z,Abierta,213-35-6192,5567,42
174,Vandalismo,2023-12-23T00:00:00Z,Abierta,213-35-6192,6893,42
174,Vandalismo,2023-12-23T00:00:00Z,Abierta,362-20-2362,5567,42
174,Vandalismo,2023-12-23T00:00:00Z,Abierta,362-20-2362,6893,42
174,Vandalismo,2023-12-23T00:00:00Z,Abierta,698-52-5306,5567,42
174,Vandalismo,2023-12-23T00:00:00Z,Abierta,698-52-5306,6893,42
175,Rotura,2024-09-15T00:00:00Z,Cerrada,463-07-6119,13508,105
176,Desgaste,2024-03-07T00:00:00Z,Abierta,465-66-7179,5197,55
176,Desgaste,2024-03-07T00:00:00Z,Abierta,465-66-7179,13163,55
176,Desgaste,2024-03-07T00:00:00Z,Abierta,499-25-5214,5197,55
176,Desgaste,2024-03-07T00:00:00Z,Abierta,499-25-5214,13163,55
176,Desgaste,2024-03-07T00:00:00Z,Abierta,802-02-2509,5197,55
176,Desgaste,2024-03-07T00:00:00Z,Abierta,802-02-2509,13163,55
177,Mal_funcionamiento,2024-08-01T00:00:00Z,Cerrada,516-93-9492,9393,35
177,Mal_funcionamiento,2024-08-01T00:00:00Z,Cerrada,465-05-9417,9393,35
178,Mal_funcionamiento,2024-09-13T00:00:00Z,Abierta,280-16-8155,11491,47
179,Rotura,2024-03-07T00:00:00Z,Cerrada,397-44-1337,13741,132
179,Rotura,2024-03-07T00:00:00Z,Cerrada,364-82-2347,13741,132
179,Rotura,2024-03-07T00:00:00Z,Cerrada,171-50-3237,13741,132
180,Rotura,2024-07-23T00:00:00Z,Cerrada,002-07-7437,12723,352
180,Rotura,2024-07-23T00:00:00Z,Cerrada,408-76-7776,12723,352
181,Rotura,2024-08-04T00:00:00Z,Abierta,832-34-4746,6398,165
181,Rotura,2024-08-04T00:00:00Z,Abierta,759-45-6594,6398,165
181,Rotura,2024-08-04T00:00:00Z,Abierta,236-84-5106,6398,165
182,Vandalismo,2024-09-25T00:00:00Z,Cerrada,917-42-2331,2666,234
182,Vandalismo,2024-09-25T00:00:00Z,Cerrada,465-09-8156,2666,234
183,Desgaste,2024-02-19T00:00:00Z,Cerrada,054-11-4063,7836,269
184,Mal_funcionamiento,2024-05-11T00:00:00Z,Cerrada,862-77-3192,6102,192
184,Mal_funcionamiento,2024-05-11T00:00:00Z,Cerrada,537-17-5166,6102,192
185,Mal_funcionamiento,2023-11-15T00:00:00Z,Cerrada,854-62-4392,7585,304
185,Mal_funcionamiento,2023-11-15T00:00:00Z,Cerrada,426-18-3896,7585,304
186,Rotura,2023-12-30T00:00:00Z,Abierta,757-76-2598,11854,237
186,Rotura,2023-12-30T00:00:00Z,Abierta,039-22-1924,11854,237
187,Vandalismo,2024-08-25T00:00:00Z,Cerrada,057-70-0978,7064,224
188,Desgaste,2024-05-13T00:00:00Z,Cerrada,416-92-4256,5054,98
188,Desgaste,2024-05-13T00:00:00Z,Cerrada,416-92-4256,8978,98
189,Vandalismo,2023-12-24T00:00:00Z,Abierta,612-98-3499,10821,103
189,Vandalismo,2023-12-24T00:00:00Z,Abierta,360-52-5410,10821,103
190,Mal_funcionamiento,2023-12-29T00:00:00Z,Cerrada,990-34-7933,7252,143
190,Mal_funcionamiento,2023-12-29T00:00:00Z,Cerrada,990-34-7933,14114,143
190,Mal_funcionamiento,2023-12-29T00:00:00Z,Cerrada,786-49-5347,7252,143
190,Mal_funcionamiento,2023-12-29T00:00:00Z,Cerrada,786-49-5347,14114,143
190,Mal_funcionamiento,2023-12-29T00:00:00Z,Cerrada,901-30-7322,7252,143
190,Mal_funcionamiento,2023-12-29T00:00:00Z,Cerrada,901-30-7322,14114,143
191,Rotura,2024-10-09T00:00:00Z,Cerrada,758-71-7752,2506,348
191,Rotura,2024-10-09T00:00:00Z,Cerrada,758-71-7752,8275,348
192,Vandalismo,2024-01-10T00:00:00Z,Abierta,342-07-6171,5460,240
192,Vandalismo,2024-01-10T00:00:00Z,Abierta,342-07-6171,7271,240
192,Vandalismo,2024-01-10T00:00:00Z,Abierta,804-26-7623,5460,240
192,Vandalismo,2024-01-10T00:00:00Z,Abierta,804-26-7623,7271,240
192,Vandalismo,2024-01-10T00:00:00Z,Abierta,580-40-7687,5460,240
192,Vandalismo,2024-01-10T00:00:00Z,Abierta,580-40-7687,7271,240
193,Desgaste,2024-05-27T00:00:00Z,Abierta,664-40-9102,12763,285
194,Desgaste,2024-06-29T00:00:00Z,Abierta,061-19-0691,4178,57
194,Desgaste,2024-06-29T00:00:00Z,Abierta,972-81-3786,4178,57
194,Desgaste,2024-06-29T00:00:00Z,Abierta,664-33-3200,4178,57
195,Mal_funcionamiento,2023-10-22T00:00:00Z,Abierta,495-29-8363,11887,6
195,Mal_funcionamiento,2023-10-22T00:00:00Z,Abierta,495-29-8363,12689,6
195,Mal_funcionamiento,2023-10-22T00:00:00Z,Abierta,174-15-0363,11887,6
195,Mal_funcionamiento,2023-10-22T00:00:00Z,Abierta,174-15-0363,12689,6
195,Mal_funcionamiento,2023-10-22T00:00:00Z,Abierta,966-69-8630,11887,6
195,Mal_funcionamiento,2023-10-22T00:00:00Z,Abierta,966-69-8630,12689,6
196,Mal_funcionamiento,2023-10-30T00:00:00Z,Abierta,909-82-3394,13447,255
197,Rotura,2024-07-02T00:00:00Z,Cerrada,532-05-5805,2718,253
197,Rotura,2024-07-02T00:00:00Z,Cerrada,163-11-1730,2718,253
198,Desgaste,2024-03-11T00:00:00Z,Cerrada,007-04-5019,5845,238
198,Desgaste,2024-03-11T00:00:00Z,Cerrada,007-04-5019,13951,238
198,Desgaste,2024-03-11T00:00:00Z,Cerrada,152-23-7523,5845,238
198,Desgaste,2024-03-11T00:00:00Z,Cerrada,152-23-7523,13951,238
199,Desgaste,2024-03-21T00:00:00Z,Cerrada,063-58-5461,6959,135
199,Desgaste,2024-03-21T00:00:00Z,Cerrada,063-58-5461,11135,135
199,Desgaste,2024-03-21T00:00:00Z,Cerrada,217-91-8807,6959,135
199,Desgaste,2024-03-21T00:00:00Z,Cerrada,217-91-8807,11135,135
200,Mal_funcionamiento,2024-01-02T00:00:00Z,Abierta,673-75-8581,997,124
200,Mal_funcionamiento,2024-01-02T00:00:00Z,Abierta,673-75-8581,3861,124
200,Mal_funcionamiento,2024-01-02T00:00:00Z,Abierta,129-74-7536,997,124
200,Mal_funcionamiento,2024-01-02T00:00:00Z,Abierta,129-74-7536,3861,124
201,Desgaste,2023-10-29T00:00:00Z,Abierta,479-87-4882,8681,187
201,Desgaste,2023-10-29T00:00:00Z,Abierta,479-87-4882,12944,187
202,Desgaste,2024-04-16T00:00:00Z,Abierta,690-16-4774,6764,45
202,Desgaste,2024-04-16T00:00:00Z,Abierta,690-16-4774,9871,45
202,Desgaste,2024-04-16T00:00:00Z,Abierta,252-10-7073,6764,45
202,Desgaste,2024-04-16T00:00:00Z,Abierta,252-10-7073,9871,45
203,Mal_funcionamiento,2024-06-18T00:00:00Z,Cerrada,367-06-8004,10765,237
203,Mal_funcionamiento,2024-06-18T00:00:00Z,Cerrada,277-94-4280,10765,237
204,Desgaste,2024-09-06T00:00:00Z,Abierta,506-71-8929,7597,266
204,Desgaste,2024-09-06T00:00:00Z,Abierta,250-51-8547,7597,266
204,Desgaste,2024-09-06T00:00:00Z,Abierta,223-08-2682,7597,266
205,Vandalismo,2024-03-17T00:00:00Z,Cerrada,734-24-8767,8255,269
206,Mal_funcionamiento,2024-02-23T00:00:00Z,Cerrada,260-85-2212,3972,158
207,Vandalismo,2024-06-19T00:00:00Z,Cerrada,803-81-3426,1923,4
207,Vandalismo,2024-06-19T00:00:00Z,Cerrada,803-81-3426,10256,4
208,Mal_funcionamiento,2024-04-02T00:00:00Z,Cerrada,440-02-5745,7834,261
208,Mal_funcionamiento,2024-04-02T00:00:00Z,Cerrada,273-62-7268,7834,261
209,Rotura,2024-10-10T00:00:00Z,Cerrada,092-70-0241,2095,348
209,Rotura,2024-10-10T00:00:00Z,Cerrada,092-70-0241,6413,348
209,Rotura,2024-10-10T00:00:00Z,Cerrada,365-96-5751,2095,348
209,Rotura,2024-10-10T00:00:00Z,Cerrada,365-96-5751,6413,348
210,Desgaste,2024-01-27T00:00:00Z,Cerrada,328-61-4499,11741,117
210,Desgaste,2024-01-27T00:00:00Z,Cerrada,890-01-1532,11741,117
210,Desgaste,2024-01-27T00:00:00Z,Cerrada,673-84-2527,11741,117
211,Mal_funcionamiento,2024-01-25T00:00:00Z,Abierta,968-91-5056,5711,283
211,Mal_funcionamiento,2024-01-25T00:00:00Z,Abierta,716-83-1508,5711,283
211,Mal_funcionamiento,2024-01-25T00:00:00Z,Abierta,599-74-8656,5711,283
212,Mal_funcionamiento,2024-08-18T00:00:00Z,Abierta,227-47-0723,2469,4
213,Rotura,2023-10-18T00:00:00Z,Abierta,883-80-3294,1989,160
213,Rotura,2023-10-18T00:00:00Z,Abierta,883-80-3294,8098,160
213,Rotura,2023-10-18T00:00:00Z,Abierta,981-24-9643,1989,160
213,Rotura,2023-10-18T00:00:00Z,Abierta,981-24-9643,8098,160
213,Rotura,2023-10-18T00:00:00Z,Abierta,583-45-2974,1989,160
213,Rotura,2023-10-18T00:00:00Z,Abierta,583-45-2974,8098,160
214,Rotura,2024-10-03T00:00:00Z,Abierta,474-72-2630,10744,145
214,Rotura,2024-10-03T00:00:00Z,Abierta,771-65-8952,10744,145
215,Mal_funcionamiento,2023-12-15T00:00:00Z,Abierta,459-61-4620,3502,364
215,Mal_funcionamiento,2023-12-15T00:00:00Z,Abierta,938-68-2871,3502,364
215,Mal_funcionamiento,2023-12-15T00:00:00Z,Abierta,886-72-5197,3502,364
216,Vandalismo,2024-09-20T00:00:00Z,Cerrada,179-81-4070,6097,115
216,Vandalismo,2024-09-20T00:00:00Z,Cerrada,179-81-4070,10096,115
216,Vandalismo,2024-09-20T00:00:00Z,Cerrada,357-52-5162,6097,115
216,Vandalismo,2024-09-20T00:00:00Z,Cerrada,357-52-5162,10096,115
216,Vandalismo,2024-09-20T00:00:00Z,Cerrada,546-47-9408,6097,115
216,Vandalismo,2024-09-20T00:00:00Z,Cerrada,546-47-9408,10096,115
217,Vandalismo,2024-03-30T00:00:00Z,Cerrada,852-71-8158,12925,49
217,Vandalismo,2024-03-30T00:00:00Z,Cerrada,255-33-2089,12925,49
218,Mal_funcionamiento,2023-10-17T00:00:00Z,Abierta,642-31-1706,12989,72
218,Mal_funcionamiento,2023-10-17T00:00:00Z,Abierta,964-31-2091,12989,72
218,Mal_funcionamiento,2023-10-17T00:00:00Z,Abierta,697-74-4853,12989,72
219,Rotura,2024-07-20T00:00:00Z,Cerrada,466-42-2357,8837,233
219,Rotura,2024-07-20T00:00:00Z,Cerrada,414-12-7610,8837,233
220,Desgaste,2023-11-10T00:00:00Z,Abierta,502-03-2311,929,325
221,Vandalismo,2023-10-18T00:00:00Z,Cerrada,772-34-6496,5865,271
221,Vandalismo,2023-10-18T00:00:00Z,Cerrada,772-34-6496,8461,271
222,Vandalismo,2024-05-01T00:00:00Z,Abierta,304-20-0421,5497,279
222,Vandalismo,2024-05-01T00:00:00Z,Abierta,208-20-6478,5497,279
223,Rotura,2024-04-19T00:00:00Z,Abierta,643-11-2165,1883,41
224,Mal_funcionamiento,2024-07-08T00:00:00Z,Cerrada,272-38-0325,345,263
224,Mal_funcionamiento,2024-07-08T00:00:00Z,Cerrada,291-56-2499,345,263
225,Vandalismo,2024-10-13T00:00:00Z,Abierta,834-86-5253,3852,332
225,Vandalismo,2024-10-13T00:00:00Z,Abierta,834-86-5253,4401,332
225,Vandalismo,2024-10-13T00:00:00Z,Abierta,007-28-9700,3852,332
225,Vandalismo,2024-10-13T00:00:00Z,Abierta,007-28-9700,4401,332
226,Desgaste,2024-06-16T00:00:00Z,Abierta,128-84-7974,10303,18
226,Desgaste,2024-06-16T00:00:00Z,Abierta,166-49-5361,10303,18
226,Desgaste,2024-06-16T00:00:00Z,Abierta,307-08-9395,10303,18
227,Rotura,2023-12-14T00:00:00Z,Cerrada,157-20-3561,2607,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,157-20-3561,10069,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,157-20-3561,14322,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,185-71-4779,2607,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,185-71-4779,10069,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,185-71-4779,14322,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,441-70-8832,2607,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,441-70-8832,10069,322
227,Rotura,2023-12-14T00:00:00Z,Cerrada,441-70-8832,14322,322
228,Vandalismo,2023-11-11T00:00:00Z,Abierta,508-02-5955,14510,303
228,Vandalismo,2023-11-11T00:00:00Z,Abierta,308-00-2673,14510,303
229,Vandalismo,2024-08-10T00:00:00Z,Cerrada,032-05-0417,615,299
230,Desgaste,2023-11-13T00:00:00Z,Abierta,560-36-8909,8706,298
231,Mal_funcionamiento,2024-10-09T00:00:00Z,Abierta,357-57-5210,8787,31
232,Rotura,2024-05-23T00:00:00Z,Cerrada,517-11-2885,4298,189
232,Rotura,2024-05-23T00:00:00Z,Cerrada,592-25-2140,4298,189
232,Rotura,2024-05-23T00:00:00Z,Cerrada,544-00-6244,4298,189
233,Desgaste,2024-04-05T00:00:00Z,Cerrada,164-70-9305,11228,152
234,Mal_funcionamiento,2024-01-04T00:00:00Z,Cerrada,034-51-8628,10208,122
235,Vandalismo,2023-12-29T00:00:00Z,Abierta,545-54-7873,5416,198
235,Vandalismo,2023-12-29T00:00:00Z,Abierta,453-48-9491,5416,198
236,Vandalismo,2024-09-04T00:00:00Z,Cerrada,327-17-8193,7747,361
236,Vandalismo,2024-09-04T00:00:00Z,Cerrada,766-89-8936,7747,361
237,Desgaste,2023-12-28T00:00:00Z,Abierta,374-76-8245,5054,2
237,Desgaste,2023-12-28T00:00:00Z,Abierta,374-76-8245,8978,2
237,Desgaste,2023-12-28T00:00:00Z,Abierta,025-82-8686,5054,2
237,Desgaste,2023-12-28T00:00:00Z,Abierta,025-82-8686,8978,2
238,Vandalismo,2024-01-15T00:00:00Z,Cerrada,950-14-6267,1922,346
238,Vandalismo,2024-01-15T00:00:00Z,Cerrada,123-28-9053,1922,346
238,Vandalismo,2024-01-15T00:00:00Z,Cerrada,798-12-4017,1922,346
239,Rotura,2024-09-09T00:00:00Z,Cerrada,741-10-6313,971,95
239,Rotura,2024-09-09T00:00:00Z,Cerrada,594-31-9895,971,95
239,Rotura,2024-09-09T00:00:00Z,Cerrada,096-76-3481,971,95
240,Desgaste,2023-11-10T00:00:00Z,Abierta,581-11-8603,6404,194
241,Rotura,2024-08-02T00:00:00Z,Abierta,660-42-3037,14825,230
241,Rotura,2024-08-02T00:00:00Z,Abierta,296-93-9791,14825,230
242,Vandalismo,2024-07-21T00:00:00Z,Cerrada,548-80-8732,14769,44
